"measurement_id","x_acf1_int_gyro","x_acf10_int_gyro","diff1_acf1_int_gyro","diff1_acf10_int_gyro","diff2_acf1_int_gyro","diff2_acf10_int_gyro","max_kl_shift_int_gyro","time_kl_shift_int_gyro","outlierinclude_mdrmd_int_gyro","ARCH.LM_int_gyro","max_level_shift_int_gyro","time_level_shift_int_gyro","ac_9_int_gyro","crossing_points_int_gyro","max_var_shift_int_gyro","time_var_shift_int_gyro","entropy_int_gyro","nonlinearity_int_gyro","embed2_incircle_int_gyro","spreadrandomlocal_meantaul_int_gyro","flat_spots_int_gyro","x_pacf5_int_gyro","diff1x_pacf5_int_gyro","diff2x_pacf5_int_gyro","firstmin_ac_int_gyro","std1st_der_int_gyro","arch_acf_int_gyro","garch_acf_int_gyro","arch_r2_int_gyro","garch_r2_int_gyro","stability_int_gyro","firstzero_ac_int_gyro","trev_num_int_gyro","alpha_int_gyro","beta_int_gyro","nperiods_int_gyro","seasonal_period_int_gyro","trend_int_gyro","spike_int_gyro","linearity_int_gyro","curvature_int_gyro","e_acf1_int_gyro","e_acf10_int_gyro","walker_propcross_int_gyro","hurst_int_gyro","unitroot_kpss_int_gyro","histogram_mode_int_gyro","unitroot_pp_int_gyro","localsimple_taures_int_gyro","lumpiness_int_gyro","motiftwo_entro3_int_gyro"
"0b389dc2-8d2d-4e21-bda0-2c54bca79f25_327T",0.999949942250132,9.9944946214739,-0.624060485288846,1.32847645511551,-0.797739415039835,2.11768820003179,1.70705147256242e-05,59013,-0.447485651361452,0.999999999893831,0.000605631211161695,23979,0.999549481011539,1,8.27170557873948e-09,38944,0.200577456386466,1.10733645116834e-05,0.285259362581256,19,5995,0.999899889472343,0.461609055853045,1.10076180628564,42383,6.15627361610039e-06,11.4526959392059,0.127782287227388,0.957716388624257,0.544457719599076,0.999949923627943,21939,-1.99630146336794e-13,0.360081146446529,0.000100104206187248,0,1,0.999999999952398,2.66989177639023e-30,-244.816302116775,0.00655836738854223,0.601761959160132,2.69557537671237,1.66847418036206e-05,0.999954177318763,299.776397749971,-0.25,-8.22789540064929e-05,1,6.14042915090509e-19,0.693524522926029
"0b5b1a7d-c6cd-447b-b59f-6b4ba37466ef_2WH3",0.999963871703897,9.99602555693453,0.73675525398112,3.70727176031846,-0.196386552463089,1.77279506393801,0.00063539344064568,318,0.695083429530906,0.999999997668195,0.00583139845237413,18283,0.999674755453385,5,3.21838563482151e-06,18276,0.194305333866482,0.227741878370178,0.396346166206054,17.49,20932,0.999927756132874,1.2824077256934,0.839935544846087,65205,6.54097761831572e-05,2.06389455055099,0.0228879758478391,0.629795790638772,0.0236878908865295,1.00009442002033,33054,2.88437353802734e-13,0.999899960647846,0.335726867068592,0,1,0.99969203387957,6.18249476721904e-17,-296.40316024531,-77.9769592504744,0.99999075915665,9.99660969597204,0.00771337719988666,0.999954177318763,385.397997901605,0.75,1.21342703636701,10148,1.17549585736173e-14,0.674178380715637
"0b5b1a7d-c6cd-447b-b59f-6b4ba37466ef_2VSP",0.999956839900285,9.99525139950829,0.880044001473211,6.17337859331565,-0.690313965893878,2.88656634062924,0.000905756427090969,56661,0.008731656009483,0.999999998404397,0.00477795891884747,51825,0.999611371107418,1,2.09189516576165e-06,51817,0.201173635398443,1.5007300230277,0.112635527465187,18.5,23558,0.999913707215831,1.34847010984784,0.608349602317953,38804,5.60417773797031e-05,1.68512160352205,7.56655249419378e-05,0.568492761488501,0.000757167407422596,1.00013951697328,20975,-4.84783914495369e-14,0.730771465723663,0.730771276539887,0,1,0.999931990906619,8.10736851274749e-18,-236.267408234039,59.4388269834909,0.999984405544676,9.99053600629698,0.00677841592092961,0.999954177318763,289.039959258909,-0.75,-1.49518366491191,16933,4.84277974871824e-15,0.686190691111033
"0ce46b2c-beac-411e-af02-5c9da75490ed_327T",0.999949939441629,9.99449435322515,-0.622519051342589,1.2292582031212,-0.793323990606254,1.9653442736659,2.20968924019437e-05,59925,1.66847418037186e-05,0.999999999891442,0.000604340221651345,5986,0.999549460342916,1,8.21384868425587e-09,44937,0.200582939139806,1.87109500325895e-05,0.285266870196863,19,5995,0.999899883478101,0.464965254243527,1.10984765258103,42383,6.0569899977945e-06,11.4532536298367,0.0981899616619958,0.956884677025048,0.530215075906797,0.999983275966663,21939,-1.99437648312743e-13,0.321819438166723,0.000100035011637195,0,1,0.999999999955816,2.59506694239954e-30,-244.814297021215,-0.00268778023904554,0.584824586078393,2.59553107732603,1.66850201888744e-05,0.999954177318763,299.770723371291,-0.25,2.92418971038952e-05,1,5.90113391855602e-19,0.693524529082899
"0ce46b2c-beac-411e-af02-5c9da75490ed_2WH3",0.999925102579702,9.99176197946192,0.808447416655546,5.94867476463145,-0.629571994083655,0.967771434868462,0.000537409159164165,35885,0.101440318159832,0.999999997969251,0.0020977009620784,31325,0.999325762270207,1,6.14765393415972e-07,31330,0.210041810282224,0.553902779689236,0.270209707424319,18.66,5950,0.99985022964278,1.03907362799467,0.462211072364567,26391,3.80298473060509e-05,3.61383992860782,1.26873451352925e-05,0.19848186020856,0.00110465339049057,1.00009470341751,13562,-1.01825882652693e-12,0.847063166988277,0.412924030964338,0,1,0.999977292197074,1.87603243722174e-18,-192.561826349661,8.5949212210262,0.999975659986275,9.98544918424066,0.00257974363797598,0.999954177318763,206.943425134346,-1.25,-0.41905718771707,4679,1.03682437843711e-15,0.693202283400006
"0d1ad9b0-2126-4e33-9cf1-ff8126114a52_327T",0.999952301684355,9.99475376117834,0.828486499912048,4.77228119233179,-0.700466971364818,2.42504727686145,0.00192581130732062,424,-0.453771411399379,0.999999998401141,0.0045272452064804,422,0.999570682353407,3,3.15582001628616e-06,417,0.200827875434036,0.0537918265762046,0.27784352399737,18.13,7149,0.999904610511048,1.23673110758851,0.58823747457329,41575,4.35980033321733e-05,2.37590759124561,0.000546024857516919,0.747598630848119,0.00850540579267243,0.999926395097898,21873,-7.69108650735891e-14,0.713820821918125,0.713820820245388,0,1,0.999952173220627,1.58239106942289e-18,-244.532181832988,5.87823211168064,0.999949884936319,9.98476156067626,0.00515885603619547,0.999954177318763,300.228942166321,-0.75,-0.181534569665942,585,2.86164992954934e-15,0.693315916970436
"0d21a85d-a641-4069-ad2f-7b9d55b63635_2WLT",0.999950562901075,9.99456261613886,0.786521737135414,5.39771827308676,-0.781178144752649,3.19376555230268,0.000669671910038553,2349,-0.190112862294644,0.999999999055837,0.00395734805891979,12928,0.999555039986273,1,2.08574219926543e-06,12922,0.200899254884493,0.0598788854239192,0.301843500276921,18.36,8041,0.999901132579445,1.23995925988415,0.669081080112223,43090,3.55791203751641e-05,5.01858965241414,0.00372882985223188,0.725466968634115,0.0769212654321124,0.999925195282398,21979,-2.1384384630645e-13,0.659713823345876,0.659713767481452,0,1,0.999964018502741,1.73113663644729e-18,-244.392255162195,-5.30102079384616,0.999981942561576,9.99015536005281,0.00368979046664997,0.999954177318763,298.123993940823,-0.25,0.285133066700702,1341,1.62870718814441e-15,0.693360958381713
"0e235ee0-6bb8-4ddf-9c78-981c735bfe6c_2WH7",0.999949944398954,9.99449484433368,-0.874249528125588,4.95026938316132,-0.933873465420725,5.6884670765256,1.78728995336675e-05,59588,1.66847418037186e-05,0.999999999899125,0.000602254381358858,49496,0.999549499321521,1,7.21858312629269e-09,4513,0.200582695374467,5.96810323337763e-07,0.285206726846856,19,5994,0.999899893837563,0.90050571614082,1.40138159064175,42381,9.60843198450832e-06,10.7543239848862,1.786967471301,0.962610136918246,0.805256235216344,0.99998327910722,21938,-2.09084172603187e-13,0.114780612973249,0.000100009228947075,0,1,0.999999999959855,1.26885090306605e-30,-244.814265842256,-0.00984837068751127,-0.149827745007839,1.93741367270742,1.66850201888744e-05,0.999954177318763,299.774309135813,0.75,0.0002530104794958,1,3.74005692966594e-19,0.693524529082899
"0e235ee0-6bb8-4ddf-9c78-981c735bfe6c_2WLT",0.999961723452701,9.99578939626909,0.94770183286607,6.30586303792075,-0.157615600837288,0.0780751370072773,0.00122780000168197,4617,-0.0932176524568282,0.999999998099986,0.00483868364843221,1411,0.999655432955844,1,2.92540184258042e-06,4151,0.202073010371719,0.87053308003784,0.2104248110503,18.66,11182,0.999923458389495,0.941299514450898,0.0542454190918506,42031,5.29106571230566e-05,3.89685712708782,0.00465215860824314,0.857388463704233,0.369741553130285,0.999990615030997,21565,1.59882165062112e-13,0.999899988645797,0.624069533080901,0,1,0.999878117528688,2.623231135216e-17,-243.139646922477,-16.7722320355077,0.999982601413811,9.99364304132579,0.00468849067307371,0.999954177318763,300.930156109788,1.25,0.616925009156324,5479,9.36222884098127e-15,0.693411518823757
"0ed06e7b-fd56-45cd-b287-913439a84b87_2WH5",0.99994991085529,9.99449113467717,-0.728614464756251,3.28135162544462,-0.892737835965162,4.51624316016539,8.70500364171017e-05,57685,-0.285792988313856,0.999999999726473,0.00115847624205268,57677,0.999549195206476,1,1.89167966104549e-07,57682,0.200587268333217,3.81743071353327e-05,0.285247801127087,19,5994,0.999899826913765,0.637335516099336,1.12480178981027,42360,1.05753272440333e-05,6.67561113973617,0.00015066879634667,0.342821483017318,0.00315000952647601,1.00015024792002,21926,-2.24312742638851e-13,0.44720753099832,0.000100042211373975,0,1,0.999999994992293,5.88333853611218e-26,-244.743501366351,-0.000710841678036646,0.988780824685761,9.66407545043384,1.66947695287067e-05,0.999954177318763,299.59884728592,1.25,0.000745903754710744,1,1.16005591987744e-17,0.693524727981774
"0ed06e7b-fd56-45cd-b287-913439a84b87_327T",0.999949913785779,9.99449148203013,-0.698471426441643,2.86778688606403,-0.872330073367365,4.11149551353143,1.98012674662205e-05,59460,0.0202343984774116,0.999999999727327,0.00115087359205468,10941,0.999549223974562,1,1.84970933287704e-07,10946,0.200589915751752,1.06970373078074e-05,0.285281647486372,19,5994,0.99989983259436,0.580429514775965,1.12817684495349,42353,1.05981220793733e-05,7.17866078922723,1.80077704691159e-05,0.394302635081826,0.00037969368142103,0.99988306164959,21925,-2.23824158417921e-13,0.450085910052343,0.000100159849268083,0,1,0.999999994278844,5.50163420897055e-26,-244.738293859514,-0.00145758249708299,0.990184335632367,9.70332323002745,1.66953269779789e-05,0.999954177318763,299.587736228962,-0.25,0.000479014317749282,1,1.08751842353211e-17,0.693524739473492
"0f9f7bbf-84b2-4fb2-8c5f-e01f495c85b4_2WH7",0.999950426244375,9.9945476954767,0.804336839306018,5.31380980539435,-0.757316832398151,3.2132915968213,0.000698510564582501,57289,-0.517830906905303,0.999999998790017,0.00358247014061286,57275,0.999553821530319,1,2.11987052095335e-06,57270,0.200977884377893,0.0435641546562761,0.264667947671817,18.7,8472,0.999900858067164,1.25246422500865,0.651375278717497,42682,3.87128687446988e-05,3.10969292684691,0.000653199620507286,0.517168308512487,0.00865835002316409,0.999998808562149,21905,-1.92526034967309e-13,0.675920780296444,0.675920628159486,0,1,0.999941471749386,5.96210940005399e-18,-243.879951745751,17.5254163741791,0.999965416587716,9.99070847535149,0.00335587277736038,0.999954177318763,298.237228689254,-0.75,-0.457892820667796,1273,1.92223534747333e-15,0.691281741417197
"0febd70f-d1df-463f-bc98-c3eaf53935fc_2WH3",0.999974970089593,9.99724694594854,-0.0644496130722059,3.66010982283753,-0.120301687070874,3.2202475357412,2.85852786413706e-05,41,-0.0317464290481911,0.999999999850136,0.000344849028845351,19178,0.999774730423825,1,6.51471371793558e-09,34951,0.188753224753082,8.75427729923723e-09,0.285201026518392,19,11988,0.999949941435419,1.45917821339028,1.75898323966867,84752,1.81963916163188e-05,4.05708381283437,2.74616858261909,0.891779668477873,0.817141405278177,0.9999749588378,43871,-5.45382188199658e-14,0.0255913477365906,0.000100012275152582,0,1,0.999999999709276,9.09559380822714e-30,-346.200801861966,-0.00873014463445026,0.430543851816418,2.66887756159691,8.34341495974302e-06,0.999954177318763,499.499666175335,1.25,0.000187819371020112,1,7.1185487375575e-20,0.693347438636382
"0febd70f-d1df-463f-bc98-c3eaf53935fc_2VSP",0.999938933738511,9.99326021048124,0.883003102216457,2.47844050423654,-0.122218809853171,0.250419496600896,0.00432050258530128,49572,-0.785667779632721,0.999999951918749,0.0172541426810053,49536,0.999447964418798,18,3.6288394177518e-05,49531,0.221146698205573,0.0464292239768864,0.491764639064009,15.06,7339,0.999879745829985,0.956614150071641,0.186446760745134,18600,0.00036636663803504,1.29810722083787,0.0651925735588408,0.610323728763471,0.0516804437620386,1.00014939604423,24686,2.41374335037271e-11,0.941170378934609,0.94117036619401,0,1,0.995896568098149,1.98346840554375e-14,-201.725256305985,86.9085949533226,0.999967221500384,9.99125007001606,0.0365281557288102,0.999954177318763,212.293431688432,-0.75,-3.68177959391449,10,2.36031068472776e-12,0.693221653981828
"1322e18a-897f-4a5a-a0bf-6e12d7a3a54b_2WH3",0.99994991392257,9.99449149206336,-0.708710472741283,3.2609402809073,-0.886095286560127,4.60388316204024,2.086692057926e-05,59800,0.164671508473161,0.999999999744211,0.00115315623542811,9901,0.99954922463277,1,1.8598169309537e-07,9906,0.200594040931058,5.21325389081312e-06,0.285289160434004,19,5994,0.999899833020545,0.617099801901435,1.1147833456685,42350,1.06800505989507e-05,6.46061211172897,3.84147750676224e-05,0.327380540034352,0.000750386986924498,0.99998328597813,21923,-2.26717159005395e-13,0.470166658947189,0.000100067169731009,0,1,0.999999993267673,7.41383081501624e-26,-244.73209871497,0.0026388289089722,0.991529368888528,9.72927543744976,1.66961632216917e-05,0.999954177318763,299.573549236448,-0.25,0.000212613162099773,1,1.48447294509022e-17,0.693524757688171
"1322e18a-897f-4a5a-a0bf-6e12d7a3a54b_2VSP",0.999950035009376,9.99450402263991,0.650669155190245,3.92571273769206,-0.793273157743824,3.07935810757525,0.000380857402575226,59889,0.289662598707825,0.99999999945574,0.00257911654797111,26957,0.999550225710775,1,1.06699053277145e-06,26951,0.200723164846458,0.10998186734634,0.297413338952692,18.51,6620,0.999900082072307,1.01952549756621,0.667281571366939,42419,2.31716726770898e-05,5.67075386365652,0.000149447513206279,0.560190582181981,0.0045268266759504,0.999867336868068,21935,-2.38368495899444e-13,0.613482536184651,0.613482350693352,0,1,0.99999010323731,7.62594048096431e-20,-244.716550027409,0.487479029178851,0.999896833914977,9.97755313762118,0.00143577414938729,0.999954177318763,299.414521569506,0.75,-0.110962750692479,229,4.00977722064907e-16,0.693437089689639
"13811568-56c3-4f62-9188-6f34fd972b03_2WH7",0.999931810801229,9.99245229705219,0.912743039290843,4.88400834955002,-0.40296612238187,0.698032884653797,0.00397467773186617,2314,0.808524491635781,0.9999999712178,0.0237192074218345,2311,0.999381092270661,16,6.03030177766745e-05,2317,0.232553898618777,0.0780590181105487,0.491387473054375,16.65,6077,0.999868936560943,1.11953541636085,0.306138737034831,18167,0.000396116924760809,2.05079252409272,0.0804425530298758,0.553281534302732,0.086263245892189,0.999288323215461,10261,1.50063457923918e-10,0.854655138398278,0.854655016677122,0,1,0.994653956815502,2.28283524462302e-14,21.0155550467721,191.681462213451,0.999986290062093,9.99257995188263,0.0170459288445164,0.999954177318763,52.4387597191186,0.25,3.2991468653083,12230,1.1061905282693e-11,0.694082526306936
"14a1418c-7d35-4c24-bc97-fde11398ebd0_327Q",0.999950098609782,9.99451181364362,-0.675968335847674,3.99073048691953,-0.930531007610442,5.74137920462036,0.000143418967436815,1437,-0.296713105864687,0.999999999823277,0.000605504760868514,37830,0.999550888436954,1,2.9762273544456e-08,5160,0.200597002198098,0.00449377300303725,0.283849918433931,19,6163,0.999900202171243,0.899078045726668,1.15483160293296,42355,1.01754207141033e-05,10.7156313783309,2.31924327383742,0.926415748557923,0.755220635851059,0.999982262399294,21929,-2.09505581056878e-13,0.411287192811866,0.158530782551583,0,1,0.999999710602259,3.98817958457295e-22,-244.813689689408,-0.583856621958383,0.99981899403931,9.98595618710396,1.66850201888744e-05,0.999954177318763,299.857444147781,1.25,0.0217128953741891,1,4.52683710231859e-18,0.693524247333491
"14a1418c-7d35-4c24-bc97-fde11398ebd0_327S",0.999949941960924,9.99449459253168,-0.833965651984287,3.81327914534737,-0.910508246307658,4.59931564069986,2.24392465977669e-05,228,1.66847418037186e-05,0.999999999857773,0.000599268825338561,14631,0.999549479010461,1,6.98283000992486e-09,10142,0.200582875937114,3.30860306374243e-06,0.285285680448456,19,5995,0.999899888889548,0.84013102043775,1.35224007342605,42382,9.7085047019608e-06,10.7205133350781,0.943226273793481,0.948619693676904,0.728694083059752,0.999983274890398,21938,-2.0942993797068e-13,0.115446865929898,0.000100012288932074,0,1,0.999999999952828,1.63720924983607e-30,-244.814274370457,-0.00929131993528869,0.00094337798235926,1.56491086593136,1.66850201888744e-05,0.999954177318763,299.772359977625,-0.25,0.00019084059898046,1,4.10352093019569e-19,0.693524529082899
"15a5b255-d6ea-455c-9a67-02ac71d3890e_327T",0.999949946446453,9.99449505987667,-0.82770912354351,3.67195832929419,-0.905721581241015,4.46232264597274,2.12112288532039e-05,478,1.66847418037186e-05,0.999999999866978,0.000600787009105874,35807,0.999549516877404,1,6.8266281821185e-09,29809,0.200582816691873,1.05717061212511e-07,0.285206726846856,19,5994,0.999899898169332,0.846087328715108,1.37714510959641,42381,9.5882659975044e-06,10.7461900942415,0.708329491738621,0.950550862071218,0.751294476427153,0.999983313156523,21938,-2.09010851480692e-13,0.12215466758384,0.000100000649148805,0,1,0.999999999957963,1.35891716730475e-30,-244.814186664442,0.00157082278275845,-0.0934781916210405,1.37288040861808,1.66850201888744e-05,0.999954177318763,299.774787432004,-0.25,-3.40223770192741e-05,1,3.9498063633445e-19,0.693524529082899
"15a5b255-d6ea-455c-9a67-02ac71d3890e_2WH5",0.999951588226569,9.9946732162837,0.91269138015553,6.30363607021391,-0.64694557936689,2.36323799229707,0.000643835693983847,59069,-0.573584653655442,0.999999997008756,0.00723530650177195,42566,0.99956403939562,1,8.24160374484581e-06,42561,0.202600982181731,0.222728169362035,0.370490601602178,17.86,9525,0.999903220123677,1.38737329888923,0.57255154126269,43755,0.000100243197728532,3.10923567888702,0.00317851995865959,0.791075882581743,0.0413598700041734,1.00003085347601,21699,1.82329339870107e-12,0.74957492339424,0.749574853048827,0,1,0.999700996494642,4.52928925107601e-17,-240.246065165396,42.774505408549,0.999969888063421,9.98805480157199,0.00776345665820756,0.999954177318763,290.218282028649,-0.75,-0.882170966410659,1149,8.37230516866954e-14,0.686674059000134
"166ba983-209f-4639-a5a6-d6e66adeba2b_2WH7",0.999946546797368,9.99412094637719,-0.269338785236019,2.08266429163453,-0.878178215859234,4.45136405833747,9.27607539865263e-05,52761,0.240603135000271,0.999999999532101,0.00185730226099512,47863,0.99951889298411,1,5.01189486434768e-07,47858,0.202010856788342,0.0690791923676049,0.27536397048349,18.96,5918,0.999893101899563,0.615422865482247,0.983245979991124,38990,1.34763199999761e-05,6.16712674240569,0.00491566810934197,0.303259896253914,0.0545542867472065,1.00012864809116,20212,-2.84848979430062e-13,0.549782321734186,0.217398889245496,0,1,0.999998085419262,1.1607976712606e-20,-235.15083936916,1.81305199409014,0.999866370783897,9.98143489412623,0.000307358524679082,0.999954177318763,276.983240070696,-1.25,-0.072485821317409,1,3.62895403592882e-17,0.693549246305145
"16c5de4d-ffab-404e-a55d-00fe826f1152_327Q",0.999949936159247,9.99449393298802,-0.867936040613327,5.03851024852829,-0.933688554953155,5.83124528946583,2.02949824909056e-05,59272,0.487986985901393,0.999999999887021,0.000601665384207251,39400,0.999549425203496,1,8.14819908922052e-09,33173,0.200581827524308,5.5130134091661e-05,0.285372144436256,19,6011,0.999899877416389,0.862813582917128,1.37780008172246,42373,9.64746394279377e-06,10.728701889872,3.0253473698746,0.958618873398944,0.789294165942363,0.999983205636197,21939,-2.09253332413684e-13,0.207688360387541,0.00286041808878834,0,1,0.999999996286946,5.03646052830558e-26,-244.814677763453,-0.044029375357476,0.987466314183317,9.81178542575805,1.66850201888744e-05,0.999954177318763,299.774127762148,0.75,0.000657866373016387,1,5.18127542997348e-19,0.693524522401096
"16c5de4d-ffab-404e-a55d-00fe826f1152_327S",0.99994994561522,9.99449500826187,-0.841186945349153,4.14892617913553,-0.916513383196603,4.95942534357878,2.03889578094451e-05,59712,1.66847418037186e-05,0.999999999867114,0.000600051782647215,8640,0.999549512512471,1,6.62751787315824e-09,19133,0.200582699534939,1.32782092498635e-06,0.285206726846856,19,5994,0.999899896387594,0.849430718177093,1.36021010612025,42380,9.754897174004e-06,10.69769232306,1.09742614988461,0.951176343227562,0.742132399856864,0.999983307604431,21938,-2.09561952508387e-13,0.120312450329899,0.000100004087542818,0,1,0.999999999954371,1.56988278925551e-30,-244.814222866394,0.00386634657340928,-0.0427338039253821,1.56187441759397,1.66850201888744e-05,0.999954177318763,299.774888916896,-0.75,1.86283470217541e-05,1,4.45840201392112e-19,0.693524529082899
"16e7c7b7-81bf-4483-9fe5-f434c7ca1ef8_327T",0.99994851133189,9.99433458430215,0.901113659010797,5.54693590995949,-0.524169916179109,1.38859368668367,0.00299590030679371,10,0.157737449287944,0.99999999535064,0.00890216799295263,44413,0.999536314343631,3,1.19821741859626e-05,44418,0.201710041274412,0.0044041561018763,0.332188394483476,17.93,12258,0.999897071159438,1.19811988224428,0.417887335632199,40649,0.000101367579612206,1.93848640690331,0.0335709475607163,0.690266446175731,0.169794725586209,1.00003959508858,21467,2.05299809711885e-12,0.812250947437571,0.812250942037243,0,1,0.999544429177094,2.39172490700095e-16,-241.785833314444,34.3851320625707,0.99998661037091,9.99340472826719,0.00869841057833578,0.999954177318763,293.289278272313,-1.25,-1.14150640660351,2653,8.48777628717933e-14,0.686060223777213
"1872cee9-3d53-4e8d-8d95-2145dd4e436e_2VSP",0.999950760738482,9.99458447004552,0.692368674316902,4.70942523674924,-0.838193799110346,4.22231350971242,0.000525728858168751,59755,0.126462879179953,0.999999999386274,0.0027043262956119,49908,0.999556831503817,1,8.11925477113605e-07,50847,0.200607071287698,0.0491728609910912,0.214270718522018,18.79,8296,0.999901527408236,1.18868532236824,0.756245181446241,41509,2.64360638845221e-05,5.96124048167832,0.00553428902766998,0.503596689302919,0.0588816878182513,0.999897837679549,21793,-2.10614818027811e-13,0.5858412023604,0.58584119443938,0,1,0.999975162315115,1.66417775389925e-18,-244.424727598174,10.837315982993,0.999977282584188,9.99189980318386,0.00128551871514909,0.999954177318763,300.226915496794,-1.25,-0.269669097340618,775,5.96826572814392e-16,0.693293149196855
"1872cee9-3d53-4e8d-8d95-2145dd4e436e_2WH3",0.999949914814111,9.9944916123309,-0.71213894769155,3.32742519997371,-0.887677436617766,4.67492942770691,2.10715242206288e-05,59489,0.251160344597302,0.999999999749706,0.00115558906897906,24849,0.999549234744295,1,1.87434727532247e-07,24844,0.200588918242034,2.61489976122998e-06,0.285236490045297,19,5994,0.999899834614355,0.624916814691694,1.11676978672794,42350,1.0706708523698e-05,6.4197326301097,4.46537457303218e-05,0.324627056093962,0.00088583992100947,0.99994990285138,21924,-2.27007674207172e-13,0.464414693615807,0.00010011719245148,0,1,0.999999993617916,6.77340173493259e-26,-244.734170955943,0.00219306439879441,0.99101982164376,9.71798882950353,1.66958844644795e-05,0.999954177318763,299.579012985783,-0.25,0.000134890812259118,1,1.49076248625339e-17,0.693524750965941
"1876eb85-0802-4278-85f4-3b1ff638d5a8_2WLT",0.999967040821639,9.99632656336432,0.925105438631903,5.24227642861579,-0.331843088484295,0.869270094028675,0.0106407662562267,55678,0.276875302602801,0.999999932330816,0.0404900496352489,55673,0.999698202083219,6,0.000227825452674042,55667,0.220604580414663,0.0621856502309734,0.336470537560303,17.1,8002,0.999955217913414,1.16216254421221,0.321663866032892,32494,0.000430573860049242,1.95756305603535,0.00398614148342973,0.687032151128197,0.00940556726116693,1.00020091113538,13465,2.28250522725451e-10,0.878270223735004,0.878270219827899,0,1,0.994608413475844,2.97246505338326e-14,127.35246966495,-146.619861142256,0.999966709558634,9.98859780299025,0.0138907439561907,0.999954177318763,131.211371712714,-0.75,-1.48844224280406,6086,1.98394876613813e-11,0.685017093206047
"18cd67ad-b280-4520-9582-d38b4f8004f8_2WH3",0.999975054714428,9.99725626248173,-0.307240100223156,2.40576701429198,-0.4789824499337,2.65276453332658,3.92251328854519e-05,1474,0.273737213609892,0.999999999826039,0.000373338316606131,31427,0.999775492858017,1,8.97246254436335e-09,31432,0.188760053035148,0.000312682774165579,0.282761433608757,18.99,12201,0.999950110789216,1.40946337425266,1.59520039826435,84689,2.03942942584452e-05,3.06053581420715,0.795888904235696,0.889637100672924,0.809969885005217,1.00000926178834,43850,-6.79776982416189e-14,0.0777565858585074,0.0165687526163489,0,1,0.99999980175609,4.83818260917542e-23,-346.199142472903,0.677807463726958,0.998951329711782,9.97738582568459,7.5091987684914e-05,0.999954177318763,499.663177197967,-1.25,-0.0173018008885442,1,2.77428504220123e-19,0.693347196229334
"18cd67ad-b280-4520-9582-d38b4f8004f8_2VSP",0.999949912723666,9.99449137039842,-0.723394210402361,3.41343644923408,-0.890107093752602,4.72419119317737,1.94405075007644e-05,59706,-0.0606447627633644,0.999999999762501,0.00115379514273134,34251,0.999549214751457,1,1.85221368207033e-07,34246,0.200590152150935,4.6246453320181e-06,0.285255312985542,19,5994,0.999899830479966,0.636577552164377,1.13492614071435,42353,1.05279224949095e-05,7.42383488724648,0.00451842282031436,0.42375728272781,0.0534004718867742,0.999883223787015,21925,-2.2305790067332e-13,0.451597762986277,0.000274503023945325,0,1,0.999999994254618,5.5089565387567e-26,-244.738303082958,0.0167160129441035,0.990354892139202,9.70881119339542,1.66953269779789e-05,0.999954177318763,299.58705747218,-0.75,-0.000794217028986244,1,3.54977027164064e-18,0.693524741146008
"1a9131da-da3f-4946-86fd-1a1fe7c1b197_327T",0.999948626317323,9.99434592655641,0.911002208421771,5.86420428041331,-0.4984160436973,1.30085452918764,0.00325060052006637,52,-0.649603409494495,0.999999991599585,0.00895518513004345,39324,0.999537214926237,3,1.16881537491795e-05,39318,0.20913952713321,1.12409503837052,0.134178834061601,17.9,8653,0.999897342159809,1.19331870098592,0.385912048858444,26506,0.000129191192574411,1.74967005987794,0.0453434210640482,0.644465012351239,0.225240144480293,1.00024452570157,14086,3.81727498099628e-12,0.818045064485042,0.818044900210705,0,1,0.999727117783841,1.36009096910103e-16,-190.272234577711,71.2982007932429,0.999900439311287,9.97764217984476,0.00802670833925273,0.999954177318763,203.245928215111,-0.75,-1.43986098129831,10209,1.21206671251634e-13,0.676178390204831
"1b1f6edf-9327-4b35-ae02-dd130cb0f12e_327T",0.999949835476126,9.99448284944968,-0.667448556398618,2.58072761265912,-0.867350742527251,3.85532434377917,0.0001862631119796,498,-0.488363551370663,0.999999999702648,0.00116678566949757,15459,0.999548517289056,1,1.89703260769544e-07,15454,0.200590364643352,0.00116794613302289,0.285010667158322,19,6037,0.999899676034242,0.536170336001635,1.11234869654187,42391,1.07797252676822e-05,7.35691077869935,0.000416240367848252,0.41663387816825,0.00975501773354996,0.999882975664128,21931,-2.25425923728701e-13,0.470921045766654,0.012937901984935,0,1,0.999999871758351,1.00892523745008e-22,-244.739752875468,0.182554747717753,0.999543578528536,9.9819008860483,1.66953269779789e-05,0.999954177318763,299.540736695615,-0.25,-0.00359728913920991,1,1.54889906984113e-17,0.69352380453712
