"measurement_id","mean_ts_int_gyro","max_ts_int_gyro","mean_diff_ts_int_gyro","sd_ts_int_gyro","obs_int_gyro","mean_int_gyro","min_int_gyro","max_int_gyro","abs_mean_int_gyro","sd_int_gyro","E1_int_gyro","E2_int_gyro","E3_int_gyro","skew_int_gyro","kuriosis_int_gyro","Et1_int_gyro","Et2_int_gyro","Et3_int_gyro","skew_t_int_gyro","kuriosis_t_int_gyro","meandiff_int_gyro","meandiff_n_int_gyro","meandiff2_n_int_gyro","meandiff3_n_int_gyro","meandiff5_n_int_gyro","meandiff10_n_int_gyro"
"67663d81-bc34-4c23-b008-b04e1a5b6811_2WH3",599.957896891382,1199.995,0.0200343088969397,346.421907848501,59898,-0.20699365466643,-0.393496617857552,0,0.20699365466643,0.115846744157032,-0.20699365466643,0.0562666171485871,-0.0170265310915774,-1.27570414823794,1.72302307882133,-164.269413313285,47492.8504090509,-16163658.5174365,-1.56169893155354,2.64018105344183,-6.56955469986062e-06,-0.000327913854280032,-0.000327912844411148,-0.000327912632020228,-0.000327912409694157,-0.000327911432800588
"67672b11-8ff8-42e7-b67a-400306735fba_2VSP",599.887018029147,1199.98,0.0200323862308437,346.409412771578,59903,-0.169349359691038,-0.359611142120181,0,0.169349359691038,0.100862872758194,-0.169349359691038,0.0388523548989233,-0.0102523769461994,-1.33874710482044,1.93567760126847,-136.363816469022,34707.2228459873,-10666108.0696613,-1.64959063820224,2.97130767469722,-6.00332446529634e-06,-0.000299655561492073,-0.000299653384817391,-0.000299654280808697,-0.000299657749636853,-0.000299652902379118
"677a7d45-2e53-40e4-9162-859e4e2dcc24_327T",600.053971299775,1199.963,0.0200347781079908,346.408262349855,59895,-0.132731612348326,-0.269710748221902,0,0.132731612348326,0.0781137697613388,-0.132731612348326,0.0237193400686165,-0.00475885185079926,-1.30271160591075,1.80948569341569,-106.664613595612,20535.3705688727,-4710340.7034695,-1.60065783503822,2.79670539678782,-4.50313467495745e-06,-0.000224769341344974,-0.000224773185814981,-0.000224775113267695,-0.000224773648991221,-0.000224773469937246
"6792f751-13bb-475c-9591-a6048f0f7353_2WH5",600.078573350919,1199.999,0.0200347101642848,346.40869329446,59897,-0.193684915934049,-0.39097953864929,0,0.193684915934049,0.112956544001779,-0.193684915934049,0.0502728144745096,-0.0147030135625964,-1.30438729083004,1.8168405553079,-155.350265857312,43642.0347236793,-14610553.6431024,-1.60254113976839,2.7956880750936,-6.52764022053709e-06,-0.000325803166133797,-0.00032580273303581,-0.000325802717757075,-0.000325802789161986,-0.000325802951924134
"67b17ed4-530e-473a-b9c2-8328350d53a0_2VSP",599.961982053422,1200,0.020033723434448,346.421620034703,59900,-0.129347385175637,-0.295842787286006,0.0010659958163812,0.129361459918437,0.0827247335266675,-0.129347385175637,0.0235740133420625,-0.00500711664946653,-1.38336703259602,2.08517759751191,-105.976000624757,21717.5004113283,-5444808.29935942,-1.7012488166205,3.17884444439783,-4.93902715047006e-06,-0.00024646656673297,-0.000246469088079973,-0.000246472707566194,-0.000246476240557605,-0.000246490117814356
"67d3219f-418e-4472-a9c6-9e2f036fb2c0_2WH7",600.006629910349,1199.981,0.0200337406925106,346.418490182884,59899,-0.140899604030376,-0.313676357529011,0,0.140899604030376,0.095335944469239,-0.140899604030376,0.0289414889859615,-0.00677866667303916,-1.37677500343869,2.02820132767638,-117.452839798079,26455.8047518959,-7113800.36873559,-1.65318025083108,2.97631795995956,-5.23684192342e-06,-0.000261409197955196,-0.000261408686097284,-0.000261411376681217,-0.00026141703941009,-0.000261415882707639
"682dca5e-a121-407d-9465-09cdad2db65e_2WLT",599.905507579552,1199.979,0.0200340417717081,346.401535403202,59898,-0.146949768085624,-0.250894073529572,0,0.146949768085624,0.0709260133400807,-0.146949768085624,0.0266246497243063,-0.00526143329036841,-1.21109500805961,1.53498667952719,-112.108950573957,20704.1242891734,-4394361.71727665,-1.47506277560791,2.32508306162964,-4.18875859441328e-06,-0.000209093836001143,-0.000209088805150131,-0.000209083680515712,-0.000209080126417973,-0.000209072566867048
"68336e84-f99c-4dae-adcb-6e49b837229f_2WH5",599.403928579805,1199.983,0.0201041080284144,346.875610901836,59689,-0.071905834920681,-0.224430938181454,3.68547748116292e-05,0.0719058597927209,0.0699067766504875,-0.071905834920681,0.0100573246436325,-0.00166869605167872,-1.65444957361632,2.95098237158618,-66.218795364992,10583.3948660465,-2042374.26866019,-1.8758488024449,3.82951387981625,-3.76006798990508e-06,-0.00018637181257341,-0.000186375327480705,-0.00018637866244298,-0.000186386845156186,-0.000186430710050947
"68336e84-f99c-4dae-adcb-6e49b837229f_327T",600.0092717453,1199.98,0.0200340584670351,346.420705909741,59898,-0.210861949146461,-0.421705587284675,0,0.210861949146461,0.121741030105671,-0.210861949146461,0.0592833925737545,-0.0187508288063072,-1.29903512899703,1.79999450013784,-168.692034039609,51222.6881499698,-18516210.8276981,-1.59719730057297,2.77779558855132,-7.04051266815825e-06,-0.000351427208721808,-0.000351427211648264,-0.000351427213431437,-0.000351427201246209,-0.00035142720019741
"684ff3ff-5f04-40f5-a42d-b10287d12b17_2WH5",599.968091540478,1199.979,0.0200343762521704,346.414189640071,59897,-0.098169391327503,-0.224211815310141,0.000211415834850906,0.0981703661771339,0.0677091437023515,-0.098169391327503,0.0142216809943218,-0.00236594556551409,-1.39501330331719,2.09050901714576,-82.2527480195226,13167.1539470007,-2529206.56608249,-1.67396522125771,3.05430892969148,-3.74335206541574e-06,-0.000186803050947776,-0.00018681214094906,-0.000186819775568963,-0.000186822517380657,-0.000186823706688729
"687af7ca-3690-4041-9ab3-86ef55d27421_2WH5",599.974237257292,1199.988,0.0200345265126219,346.413930894357,59897,-0.192845463776767,-0.380239369347535,0,0.192845463776767,0.109280952011196,-0.192845463776767,0.0491314999907044,-0.0140560536090668,-1.29069423357753,1.77597250079699,-153.554642861578,42159.5247209245,-13772941.7057649,-1.59104751614835,2.75674149848571,-6.34832658854573e-06,-0.000316861513309051,-0.000316858870958608,-0.00031685757532128,-0.000316856235376335,-0.000316854576800582
"68926476-bb8e-48eb-81c4-3d4aac9055f1_2WLT",599.909667412391,1199.998,0.020034693468679,346.406563797509,59897,-0.0994964681311956,-0.210873825607736,0.000372781218965952,0.0994975685597488,0.0563728397420795,-0.0994964681311956,0.0130773911751377,-0.00195179595542973,-1.30512690198536,1.83623796090075,-79.1643386722388,11386.5594679166,-1981810.07926692,-1.63107245992704,2.92817423469166,-3.52042673404697e-06,-0.000175819445273062,-0.000175812556731693,-0.00017581049303829,-0.000175814234896999,-0.00017583794043555
"6a2270ac-3c3d-4bfc-a5e4-e0dd03597820_2ZX3",599.973746423146,1199.978,0.0200336906073659,346.414253487731,59899,-0.161749331344514,-0.294584268735903,0,0.161749331344514,0.0822294904577382,-0.161749331344514,0.0329244224064956,-0.00739317875636098,-1.23752493871242,1.62345658085883,-125.396742261063,26916.4582099723,-6857908.58219265,-1.55297627943214,2.63198565025404,-4.88959273449362e-06,-0.000244028923214501,-0.000244038006033293,-0.000244039834122523,-0.000244037485901184,-0.000244045345909757
"6a900130-baad-45c4-9137-78d29654a777_2VSP",364.146093727648,728.318,0.0200368098159509,210.232954304196,36350,-0.0749698002443073,-0.113094096118528,2.53866771091477e-05,0.0749698217924436,0.0344338990418521,-0.0749698002443073,0.00680613173309517,-0.000655783632775456,-1.16791180246998,1.40391086645382,-33.9099806587887,1770.48487646435,-103065.502373902,-1.38348671276378,2.01315484557288,-2.63132562044668e-06,-0.000131257724281657,-0.000131254943502169,-0.000131259799086046,-0.000131266775360324,-0.000131275414636181
"6aae9635-6979-4ff2-ba1c-18cbda90c812_327T",599.985126064309,1199.993,0.0200342755062858,346.424665823261,59898,-0.0662177612392753,-0.127548209748087,0.000189666202781625,0.0662180030299895,0.0342390997710651,-0.0662177612392753,0.00555708828480321,-0.000520677910387603,-1.25689271371516,1.68260264729578,-51.3768741834673,4586.69602147319,-489532.651793876,-1.57591114357192,2.72608608440683,-2.12945906720014e-06,-0.000106226184497447,-0.000106224592149217,-0.000106221326286553,-0.000106214092640346,-0.000106209243254534
"6af47afb-f2db-4e31-b8c9-8f7fe5a14908_2WH7",846.560608039914,1199.982,0.0342128642299139,209.391159277332,35075,-0.296295525673729,-0.420052607804959,0,0.296295525673729,0.0733086192073195,-0.296295525673729,0.093165038965434,-0.0306900849378688,-1.07924149650635,1.20981092105368,-266.18185932386,85713.6519974268,-31186846.5279763,-1.24278631943298,1.66722754244061,-1.19761820096071e-05,-0.000350126462511941,-0.000350126348326174,-0.00035012619005974,-0.000350126036225389,-0.000350125872634402
"6af47afb-f2db-4e31-b8c9-8f7fe5a14908_2WLT",487.905375912409,1199.979,0.0250260276543828,292.639080556766,47950,-0.0957680569545877,-0.283050844216768,0.00123195430531713,0.0957841402572594,0.068624309032023,-0.0957680569545877,0.013880718310346,-0.00238163883296893,-1.45632394930511,2.38464949105419,-66.7431144992839,9672.29100802435,-1953513.64973713,-2.05363103202279,5.24834359296745,-5.90316470034346e-06,-0.000219372257578238,-0.000219369570129734,-0.000219367824412712,-0.000219363816379942,-0.000219344090527118
"6b0eabe0-5547-4ef7-8468-7280d28f2675_2VSP",599.973508914858,1199.998,0.0200336900449089,346.423490842329,59900,0.155504802726855,-0.000702564714776009,0.301877763834569,0.155509777515598,0.0921197223673773,0.155504802726855,0.0326676452499896,0.00755445922652515,1.27945977127675,1.71746677893649,124.922617670953,27368.6790347448,6964308.96146041,1.53814498931864,2.55274489259504,5.036472537114e-06,0.000251405275364397,0.0002514334015677,0.000251455840372187,0.000251487150680618,0.00025149478907619
"6b3a2e97-5d53-41b8-a6e0-854f0a27d8f5_327T",599.900212067584,1199.981,0.0200347441355706,346.408758002277,59896,-0.074341632830616,-0.165576080562486,0.00613205633189758,0.0748951318277585,0.0567310134604782,-0.074341632830616,0.00874503252690595,-0.00113222750269583,-1.38449552480327,2.01847906111159,-64.1108882290071,7970.80577327469,-1151523.09700173,-1.6181519962342,2.8184681067063,-2.76443911115261e-06,-0.000137860752184813,-0.000137859342028272,-0.000137856971698176,-0.000137865126234311,-0.000137902429793727
"6b49485a-d876-4c8a-a7ee-a2f3fbecfdb1_2VSP",600.049462369361,1199.979,0.0200340417717081,346.408843001607,59898,-0.180780383717094,-0.359620162647435,0,0.180780383717094,0.103354224784476,-0.180780383717094,0.0433634645795952,-0.0116838980043782,-1.29390322986109,1.78554326641965,-144.276048420566,37316.4372858935,-11496329.8665754,-1.59481002196676,2.77232793380111,-6.00397620327286e-06,-0.000299662843203533,-0.000299660821734182,-0.000299658863667404,-0.000299656202839834,-0.000299655303366408
"6b72ac93-410b-4743-890e-90222a162715_2VSP",599.931443787773,1199.993,0.0200342755062858,346.415359348582,59898,-0.200076078803108,-0.393785644943997,0,0.200076078803108,0.113540685997231,-0.200076078803108,0.0529217094619455,-0.0156744575887588,-1.28748365663448,1.76298035997303,-159.353843457897,45234.342401137,-15228413.4188316,-1.58289547221257,2.72496000928912,-6.57438010157432e-06,-0.000328155480364732,-0.000328154407411323,-0.000328152972146805,-0.000328152301887682,-0.000328153191705856
"6b732417-dc86-4d46-ad67-7ba95bcc5a74_327T",599.954552758114,1199.979,0.0200347107438017,346.415070206224,59896,-0.133576947927265,-0.275337726813847,0.000359447795611391,0.133577681916205,0.0824354554127336,-0.133576947927265,0.0246382918699379,-0.00512272971924271,-1.32460243526244,1.86587673678075,-108.605772198262,21662.2976724899,-5120504.18996103,-1.60603848063471,2.80421053468989,-4.59700687559641e-06,-0.000229413123788916,-0.000229406904393895,-0.000229402834752659,-0.00022940144446749,-0.000229400530134496
"6b83a350-00a7-4a54-831d-80a88d8d8d93_2WH3",600.045263656094,1199.998,0.0200336900449089,346.419584929653,59900,-0.211671358472774,-0.423320568887953,0,0.211671358472774,0.122201093837181,-0.211671358472774,0.0597376220320895,-0.0189665542725078,-1.29902210697211,1.79997555010761,-169.344541250899,51618.4530753993,-18731232.988045,-1.59719847899888,2.7778096774194,-7.06723933434537e-06,-0.000352767473621449,-0.00035276771055406,-0.000352767838427903,-0.000352767893665913,-0.000352767889550294
"6b83a350-00a7-4a54-831d-80a88d8d8d93_327T",599.910061157025,1199.988,0.0200349784619494,346.401828838922,59895,-0.210700748146066,-0.42144852735613,0,0.210700748146066,0.121660723483614,-0.210700748146066,0.0591958897865456,-0.0187096722923672,-1.29905892596624,1.80004293296239,-168.544292171745,51134.9609150285,-18468588.5922342,-1.59719085363178,2.7777393693455,-7.03657340227952e-06,-0.000351214538738296,-0.000351214535539749,-0.0003512145235114,-0.000351214511095659,-0.000351214486243151
"6bb1ba19-25ac-4889-8e5b-8e4215784e82_2WLT",599.860888785,1199.989,0.0200358812529219,346.380507582527,59893,-0.0893876737847414,-0.210084670368994,0,0.0893876737847414,0.059540356362986,-0.0893876737847414,0.0115351510706897,-0.00174160320285539,-1.40577004455604,2.14455141240324,-74.0206105132769,10766.6228859184,-1906132.79323545,-1.70621556935549,3.19618727283363,-3.50772507795689e-06,-0.000175004090267637,-0.000175004245561296,-0.000175003198954782,-0.000174999602741045,-0.000174988680666367
"6bc10f6e-488f-404e-b456-3cfeef48c9e7_2WH7",600.047938579943,1199.972,0.0200335904370764,346.407259017093,59899,-0.160653967141715,-0.322279646726292,0,0.160653967141715,0.0918966816741691,-0.160653967141715,0.0342545562737644,-0.00823710259338291,-1.29926265609085,1.8049384037566,-128.218913518159,29634.403869196,-8184014.4089105,-1.60425016396508,2.80744699378462,-5.38047425166603e-06,-0.000268528217483547,-0.000268528752344863,-0.000268530328361233,-0.000268530128421915,-0.000268528796883831
"6bcdf1e1-6210-4b3b-a740-be5d921af889_2WH5",451.892677326419,903.984,0.0200342183413856,260.943958749646,45123,-0.129748404642779,-0.282196802500279,0,0.129748404642779,0.0848271918879616,-0.129748404642779,0.0240301415234326,-0.00506624933207764,-1.3600412060368,1.97869957305103,-80.7255626209734,12323.5549212814,-2245775.33675281,-1.64158093902884,2.93497218897539,-6.25408453748237e-06,-0.000312164880977891,-0.000312161537314194,-0.000312157263000815,-0.000312150138158296,-0.000312142240335493
"6c8a1135-25db-4af6-a257-9eb3872b53f2_2WH7",599.967949329683,1199.976,0.0200343261653533,346.418846443384,59897,-0.17805158329493,-0.334124016840844,0,0.17805158329493,0.091772101464893,-0.17805158329493,0.0401243443110902,-0.00990804195504229,-1.23275256314675,1.60299830079642,-138.228091347055,32441.1647810587,-9023481.78008126,-1.54429223379255,2.61568766496682,-5.57840284561314e-06,-0.000278490056631493,-0.000278482907065458,-0.000278478474331091,-0.000278476385944633,-0.000278468248639019
"6c94b7d8-9be0-4212-80a6-800436b1fd74_2WH3",600.079191779221,1199.989,0.0200343762521704,346.403548279618,59897,-0.212354412552073,-0.424670088502954,0,0.212354412552073,0.122594788429799,-0.212354412552073,0.0601236277583643,-0.019150876227591,-1.2990350927808,1.79999168736274,-169.896024911509,51954.3458551222,-18913584.9489011,-1.59713281453277,2.77751042992133,-7.09012435726849e-06,-0.000353898002916683,-0.000353897981857446,-0.0003538979743765,-0.000353897976584525,-0.000353897969760652
"6c94b7d8-9be0-4212-80a6-800436b1fd74_327T",599.987513005443,1199.978,0.0200340250763811,346.421458953005,59898,-0.204649585285431,-0.408943076283247,0,0.204649585285431,0.117197560837256,-0.204649585285431,0.0556164917127346,-0.0169902275239795,-1.29536992470891,1.79042815628296,-163.384474108805,47922.9903005175,-16753244.33109,-1.59691962580386,2.77993072093049,-6.82743837392936e-06,-0.000340808207357494,-0.000340808338861106,-0.000340808071659768,-0.000340806712712364,-0.000340803327439806
"6cab466b-3c95-4cc0-ba1b-8650f5a12504_2ZX3",599.987165162259,1199.979,0.0200216738412254,346.412699360313,59935,-0.157671674256941,-0.312315873865876,0,0.157671674256941,0.0790732683258957,-0.157671674256941,0.0311128343040138,-0.00683011986490572,-1.2445689483264,1.66447230229587,-121.412792588526,25559.1485794522,-6576980.79016486,-1.60955936565559,2.88136840202252,-5.2109966607581e-06,-0.000260273722174829,-0.00026027653253954,-0.000260277896013677,-0.000260271926476593,-0.000260257842754199
"6ce4e0c5-a143-4b88-b2da-55e800df3939_2VSP",1094.97247611784,1199.966,0.0200210717009916,60.6267672726348,10489,0.00763288807004305,-0.00117314781577709,0.0142418104908632,0.00774378917561034,0.00472905098120536,0.00763288807004305,8.06227713415377e-05,9.17507074736067e-07,1.26742665901043,1.66337368428905,8.62551599203425,104.891205791882,1379.99078874074,1.28459897352486,1.70886423413947,1.05268790135647e-06,5.25976216847029e-05,5.26364493934005e-05,5.26798708220341e-05,5.27453276735415e-05,5.28864904387659e-05
"6ce4e0c5-a143-4b88-b2da-55e800df3939_2WH3",599.958362889627,1199.979,0.0200343762521704,346.413067733413,59897,-0.155899272352269,-0.31788675395176,0,0.155899272352269,0.088550101936801,-0.155899272352269,0.0321455727629135,-0.00743180941280777,-1.28947465757088,1.77232008047309,-124.149805198561,27508.4571719245,-7272217.63334218,-1.59392365998798,2.78486736926929,-5.30731190650059e-06,-0.000264946509682388,-0.000264945346491825,-0.000264943988409703,-0.000264942917579591,-0.000264944315314436
"6d0572ed-774e-4e17-9857-c0befe8fe0ae_2WH5",600.012476518023,1199.979,0.0200343762521704,346.419026569275,59897,-0.210768587612395,-0.42153305042895,0,0.210768587612395,0.121692576104258,-0.210768587612395,0.0592322333605303,-0.018726865003598,-1.29905613317527,1.80005804782587,-168.619702149777,51179.5186365555,-18493098.1023079,-1.59722234838952,2.77790190174911,-7.03774960646704e-06,-0.000351283783683138,-0.000351283800174246,-0.000351283816478225,-0.000351283812357759,-0.000351283789878998
"6d0572ed-774e-4e17-9857-c0befe8fe0ae_2WH7",599.994166446984,1199.985,0.0200216738412253,346.412610524301,59935,-0.000829871482623195,-0.0316611925299836,0.0329531989229721,0.0155337597052252,0.0173772371497841,-0.000829871482623195,0.000302652019373204,-7.47782771285007e-07,-0.14202346069648,1.74404454233421,2.27468514674808,99.856940344964,264.636984230106,0.265205884577435,2.35543268548012,-4.00567564415279e-07,-2.01205322024827e-05,-2.01003879467833e-05,-2.00722807143971e-05,-2.00235923828851e-05,-1.999792588396e-05
"6d0d31db-da7e-4460-b0e9-28d7528278fc_2WLT",600.059919310138,1199.978,0.0200346940479172,346.410506708362,59896,0.0252964118562209,-0.0973995337443993,0.193585927292435,0.0758876697739697,0.0887641387472202,0.0252964118562209,0.00851884923445027,0.000928072129760351,1.18034871770708,2.47801737140431,42.9026980652689,7840.74103659873,1343248.37842005,1.93473130834956,4.13755963118979,3.23203640894115e-06,0.000161290283761496,0.000161318959284354,0.00016134691555448,0.000161383876100045,0.000161443606917495
"6d160a14-7cb3-4471-a46e-e86e1c8a45b2_2VSP",600.040515342749,1199.977,0.0200340083810541,346.411217712963,59898,-0.211493278915852,-0.422955864079628,0,0.211493278915852,0.122100702192091,-0.211493278915852,0.0596377396028931,-0.0189189202326003,-1.29901625176813,1.79993503220881,-169.200882832581,51530.0369220657,-18682570.0741592,-1.59715085907595,2.77762087398176,-7.06138644806297e-06,-0.000352469847523946,-0.000352469886533523,-0.000352469921167681,-0.000352469949806345,-0.000352469973809839
"6d160a14-7cb3-4471-a46e-e86e1c8a45b2_2WH8",599.946304990233,1199.98,0.020034342860959,346.419550366824,59897,-0.0882125890166086,-0.201860702863079,0,0.0882125890166086,0.0596075520697875,-0.0882125890166086,0.0113344618052627,-0.00170088925400102,-1.40953116402332,2.14263257290814,-73.3342041417038,10587.6735960852,-1838948.29023432,-1.68798545942227,3.09385727818316,-3.37018670467275e-06,-0.00016825980115613,-0.000168255289917645,-0.000168251537861112,-0.000168243043306033,-0.000168232538425038
"6d1bb4ea-a7f5-4c17-bd91-6de5f65b8e43_2VSP",566.974700063591,1133.999,0.0200314249880765,327.401791676111,56612,-0.11197468120207,-0.199235545225737,0,0.11197468120207,0.0605741287709999,-0.11197468120207,0.016207489493114,-0.00250371618574003,-1.21342090795434,1.51936384007052,-82.3804371496282,11083.6965906224,-1701041.77040258,-1.45776673270107,2.2916584494764,-3.51937865831264e-06,-0.00017578408784415,-0.000175783991824522,-0.000175782349990188,-0.000175783027566624,-0.000175751055583322
"6dcf76b9-df47-4bb1-a604-1bbdd90f2320_2WH5",600.002263432063,1199.966,0.0200351627068272,346.41357133567,59894,-0.202815519007427,-0.408314115393756,0,0.202815519007427,0.117792891681181,-0.202815519007427,0.0550090684188415,-0.0168026376749996,-1.30234494063946,1.81053180506789,-162.493551119426,47666.1305090601,-16664414.6062765,-1.60130926186766,2.79366456398127,-6.81739294064007e-06,-0.000340262883113798,-0.000340262634045096,-0.000340262745212524,-0.000340262770735132,-0.000340263158063847
"6e290268-7c1c-435a-b688-a4d7b3dfb862_2WH5",599.967562491652,1199.985,0.0200347775273395,346.420475729378,59896,-0.182101118884554,-0.367667305979973,0,0.182101118884554,0.105642418534054,-0.182101118884554,0.0443209517644183,-0.0121374646006373,-1.30081147467855,1.80551677833796,-145.848953862709,38348.3321849123,-12013659.663025,-1.59976283609529,2.78973121347201,-6.13853086200806e-06,-0.000306389130758149,-0.000306389609581362,-0.000306389091924126,-0.000306386484125629,-0.000306381167973485
"6e290268-7c1c-435a-b688-a4d7b3dfb862_2WH7",600.017100469123,1199.997,0.0200340078132826,346.426916586603,59899,-0.21011790601395,-0.420227591513635,0,0.21011790601395,0.121315817116564,-0.21011790601395,0.0588668162046174,-0.0185537768859441,-1.29905191709394,1.80004549731458,-168.100699544015,50865.0192959777,-18322851.1705801,-1.59721813886322,2.77787753182217,-7.01571991575069e-06,-0.000350190392665645,-0.000350190434650243,-0.000350190462121522,-0.000350190486560821,-0.000350190519250598
"6e412bc6-0861-48c3-875d-c7b2e5edafc9_2WH3",600.047274378537,1199.978,0.0200336906073659,346.401652962552,59899,-0.0891096867145296,-0.138372820401261,0,0.0891096867145296,0.0482364219240955,-0.0891096867145296,0.0102672498218059,-0.00125517226530927,-1.20648559324711,1.48812663515089,-68.5568034075449,7418.69633212582,-884578.445871156,-1.38434699096939,2.01372138706282,-2.20468227513406e-06,-0.000110119748202558,-0.000110120008885556,-0.000110121166354052,-0.000110117841965227,-0.00011009155837625
"6ed39502-341f-416b-b900-d63c1f33c915_2VSP",600.04581311251,1199.984,0.020034459730199,346.413340705549,59897,-0.171587213370195,-0.352270015188276,0,0.171587213370195,0.105421309376022,-0.171587213370195,0.0405556387166417,-0.0108625458647702,-1.33000953607581,1.89087075918615,-139.451205228842,35889.8160014182,-11012296.4260358,-1.61964951528903,2.85296703837773,-5.88026868593599e-06,-0.000293483576033931,-0.000293487963913236,-0.000293491227857214,-0.000293495722394222,-0.000293503677606798
"6f0e2580-56ec-4743-9356-d3e4d9a0aee5_2WH7",599.970762566988,1199.978,0.0200336906073659,346.414216818649,59899,-0.15808143078168,-0.323491370773729,1.48219025755604e-05,0.158081436250899,0.0932574691569247,-0.15808143078168,0.0336865491178691,-0.00805496398378951,-1.30280320206842,1.8070304330956,-127.096701800506,29133.0092215596,-7949722.45286811,-1.59872566533638,2.79453004137771,-5.40070404310209e-06,-0.000269541953461396,-0.000269540897805592,-0.000269541554367627,-0.000269549756407903,-0.000269567418125228
"6f220a53-1919-4a5e-a322-f8a7586fdb2a_2VSP",103.812365234186,207.474,0.0200380529264053,59.8803755569833,10355,-0.0214393244602284,-0.0459327609545693,0.000112483748809188,0.0214401171410033,0.0143803585738464,-0.0214393244602284,0.000666419375505458,-2.35504679869474e-05,-1.36892015816988,1.99462383495754,-3.08317899909418,18.0799987497037,-125.452319881718,-1.63185325693677,2.88348807938021,-4.43623343196535e-06,-0.000221495471390712,-0.000221490253121383,-0.000221485035826998,-0.000221474376557297,-0.000221450321476164
"6f35df5e-854a-48c9-a7a5-f0243214db25_327S",600.038292385261,1199.978,0.0200343595565647,346.413391421079,59897,-0.107034147295364,-0.243576874201302,0,0.107034147295364,0.076081081355501,-0.107034147295364,0.0172445429893903,-0.00319759086804122,-1.41203467275023,2.13827773374967,-90.4138797167325,16126.9524764037,-3441150.14607112,-1.68025487134778,3.07015696293723,-4.05590549133894e-06,-0.000202522048272719,-0.000202518816930343,-0.000202515422929078,-0.000202513147827637,-0.000202514069070131
"6f41582d-dbef-4600-b52d-488f50382364_2VSP",600.032013088699,1199.976,0.0200336572172694,346.409943083953,59899,-0.193235995203517,-0.380904174586715,0,0.193235995203517,0.108387955647335,-0.193235995203517,0.0490879026424023,-0.0139650307410274,-1.28404481403385,1.75619503612628,-153.484942665509,41886.312236828,-13596659.5634756,-1.58607615134984,2.74122691075276,-6.35921357285243e-06,-0.000317404461420842,-0.000317404731131461,-0.000317404953718882,-0.00031740552085926,-0.000317405326429473
"6f41582d-dbef-4600-b52d-488f50382364_2WH3",599.970589385288,1199.989,0.020034091857689,346.419798166036,59898,-0.212385475130224,-0.424794883514297,0,0.212385475130224,0.122634219833736,-0.212385475130224,0.0601464908411538,-0.0191624010301742,-1.29907577331996,1.80010774512792,-169.907251111007,51965.72162664,-18921092.9417918,-1.59724219719121,2.77798482121818,-7.09208947884362e-06,-0.00035400111277046,-0.000354001107233178,-0.000354001108413936,-0.000354001107587559,-0.000354001076538454
"6f734c22-dc8f-4c99-95c1-d05889ed0746_327S",599.991712304997,1199.98,0.0200216905262455,346.412532223935,59935,-0.168578309628506,-0.329420421285435,0,0.168578309628506,0.0958434941690478,-0.168578309628506,0.0376044685861094,-0.00938434124740753,-1.28689942914738,1.7563214784719,-134.290308856684,32048.2911786784,-9020405.36700624,-1.57223962655371,2.68074971759176,-5.496386379775e-06,-0.000274508345379833,-0.000274510894847266,-0.000274512684381613,-0.000274514202712186,-0.000274509465277586
"6f9bf134-82d7-45f0-a3dc-3dbbeeb2b988_2VSP",600.023054390651,1199.982,0.0200334229285965,346.410118253187,59900,-0.143790402094112,-0.295327871020869,0,0.143790402094112,0.0840420220099723,-0.143790402094112,0.0277386232836965,-0.00608475239181602,-1.31709031533929,1.861931813249,-115.344997126127,24355.7251910351,-6163253.85903857,-1.62146828485557,2.86434305965669,-4.93043074209701e-06,-0.000246097318879745,-0.000246096013778711,-0.000246094418206975,-0.000246091972858284,-0.000246085606528856
"6f9bf134-82d7-45f0-a3dc-3dbbeeb2b988_2WH3",599.980262729974,1199.985,0.0200340250763811,346.421035204535,59898,-0.212368279338237,-0.424752384017664,0,0.212368279338237,0.122623305380183,-0.212368279338237,0.060136510056769,-0.0191576720060311,-1.29907852147555,1.80012131081401,-169.895359215818,51958.6877531953,-18917382.4312533,-1.59725325668766,2.77801458979546,-7.09137993585094e-06,-0.000353966602855298,-0.000353966656201909,-0.000353966697022469,-0.000353966722983822,-0.000353966756328223
"6fd59590-6886-440b-9c0a-59951abdc4de_2WH8",599.992252857262,1199.979,0.0200216738412254,346.412514140486,59935,-0.0438274302496471,-0.122868240564767,0.00231862986658193,0.0439364331481381,0.0298391878798446,-0.0438274302496471,0.00281120591990376,-0.000212045886772623,-1.42262640237555,2.28410757304051,-36.2278958012066,2596.43120659365,-241469.842605824,-1.8251462422093,3.85904871592454,-2.05005907439462e-06,-0.000102380336804278,-0.000102373702051069,-0.000102367408253232,-0.000102360026061364,-0.00010234494057475
"7066484a-e9f8-4100-b9b7-78533368566a_2VSP",322.925191031446,645.987,0.0200337106528144,186.483861532569,32246,-0.0732531420994745,-0.14453041650256,0,0.0732531420994745,0.0421117963386951,-0.0732531420994745,0.00713937122224388,-0.00077970188364182,-1.29252406235077,1.77880273101369,-31.5006699032456,1775.22383082222,-118727.265739104,-1.58734302247423,2.73487953642468,-4.48225822616096e-06,-0.000223673742071288,-0.000223671854012288,-0.000223671264828345,-0.000223672834760168,-0.000223681288572048
